mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
256905;HomeEric SARGIACOMO;https://www.europarl.europa.eu/meps/en/256905;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;France;Parti socialiste (France);"France
						 
							 - Parti socialiste (France)"
197500;HomeMounir SATOURI;https://www.europarl.europa.eu/meps/en/197500;;https://twitter.com/mounirsatouri;mounirsatouri;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
256809;HomePaulius SAUDARGAS;https://www.europarl.europa.eu/meps/en/256809;;http://www.x.com/psaudargas;psaudargas;Group of the European People's Party (Christian Democrats);Lithuania;Tėvynės sąjunga-Lietuvos krikščionys demokratai (Lithuania);"Lithuania
						 
							 - Tėvynės sąjunga-Lietuvos krikščionys demokratai (Lithuania)"
256917;HomeMajdouline SBAI;https://www.europarl.europa.eu/meps/en/256917;;;;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
257113;HomeAntonella SBERNA;https://www.europarl.europa.eu/meps/en/257113;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
37312;HomeChristel SCHALDEMOSE;https://www.europarl.europa.eu/meps/en/37312;;https://twitter.com/SchaldemoseMEP;SchaldemoseMEP;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Denmark;Socialdemokratiet (Denmark);"Denmark
						 
							 - Socialdemokratiet (Denmark)"
213330;HomeErnő SCHALLER-BAROSS;https://www.europarl.europa.eu/meps/en/213330;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
256979;HomeOliver SCHENK;https://www.europarl.europa.eu/meps/en/256979;;https://x.com/oliverdd?lang=de;oliverdd;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
257084;HomeJoanna SCHEURING-WIELGUS;https://www.europarl.europa.eu/meps/en/257084;;https://x.com/joankasw;joankasw;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Poland;Nowa Lewica (Poland);"Poland
						 
							 - Nowa Lewica (Poland)"
197670;HomeAndreas SCHIEDER;https://www.europarl.europa.eu/meps/en/197670;;https://twitter.com/schieder;schieder;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Austria;Sozialdemokratische Partei Österreichs (Austria);"Austria
						 
							 - Sozialdemokratische Partei Österreichs (Austria)"
256833;HomeLena SCHILLING;https://www.europarl.europa.eu/meps/en/256833;;;;Group of the Greens/European Free Alliance;Austria;Die Grünen - Die Grüne Alternative (Austria);"Austria
						 
							 - Die Grünen - Die Grüne Alternative (Austria)"
190517;HomeMartin SCHIRDEWAN;https://www.europarl.europa.eu/meps/en/190517;;https://x.com/schirdewan?lang=et;schirdewan;The Left group in the European Parliament - GUE/NGL;Germany;DIE LINKE. (Germany);"Germany
						 
							 - DIE LINKE. (Germany)"
197422;HomeChristine SCHNEIDER;https://www.europarl.europa.eu/meps/en/197422;;https://x.com/ChSchneider;ChSchneider;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
267485;HomeVolker SCHNURRBUSCH;https://www.europarl.europa.eu/meps/en/267485;;;;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
28223;HomeAndreas SCHWAB;https://www.europarl.europa.eu/meps/en/28223;;https://twitter.com/Andreas_Schwab;Andreas_Schwab;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
257139;HomeBenedetta SCUDERI;https://www.europarl.europa.eu/meps/en/257139;;;;Group of the Greens/European Free Alliance;Italy;Europa Verde - Verdi (Italy);"Italy
						 
							 - Europa Verde - Verdi (Italy)"
197425;HomeRalf SEEKATZ;https://www.europarl.europa.eu/meps/en/197425;;;;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
256959;HomeAlexander SELL;https://www.europarl.europa.eu/meps/en/256959;;;;Europe of Sovereign Nations Group;Germany;Alternative für Deutschland (Germany);"Germany
						 
							 - Alternative für Deutschland (Germany)"
256999;HomeRosa SERRANO SIERRA;https://www.europarl.europa.eu/meps/en/256999;;https://x.com/rmserranos;rmserranos;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Spain;Partido Socialista Obrero Español (Spain);"Spain
						 
							 - Partido Socialista Obrero Español (Spain)"
257009;HomeIsabel SERRA SÁNCHEZ;https://www.europarl.europa.eu/meps/en/257009;;;;The Left group in the European Parliament - GUE/NGL;Spain;PODEMOS (Spain);"Spain
						 
							 - PODEMOS (Spain)"
197677;HomeGünther SIDL;https://www.europarl.europa.eu/meps/en/197677;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Austria;Sozialdemokratische Partei Österreichs (Austria);"Austria
						 
							 - Sozialdemokratische Partei Österreichs (Austria)"
86057;HomeBartłomiej SIENKIEWICZ;https://www.europarl.europa.eu/meps/en/86057;;https://x.com/BartSienkiewicz;BartSienkiewicz;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
256971;HomeLukas SIEPER;https://www.europarl.europa.eu/meps/en/256971;;https://x.com/lukassieperMdEP;lukassieperMdEP;Non-attached Members;Germany;Partei des Fortschritts (Germany);"Germany
						 
							 - Partei des Fortschritts (Germany)"
197426;HomeSven SIMON;https://www.europarl.europa.eu/meps/en/197426;;https://twitter.com/svensimon;svensimon;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
256946;HomeChristine SINGER;https://www.europarl.europa.eu/meps/en/256946;;;;Renew Europe Group;Germany;Freie Wähler (Germany);"Germany
						 
							 - Freie Wähler (Germany)"
201945;HomeVirginijus SINKEVIČIUS;https://www.europarl.europa.eu/meps/en/201945;;;;Group of the Greens/European Free Alliance;Lithuania;Demokratų sąjunga „Vardan Lietuvos“ (Lithuania);"Lithuania
						 
							 - Demokratų sąjunga „Vardan Lietuvos“ (Lithuania)"
96932;HomeBirgit SIPPEL;https://www.europarl.europa.eu/meps/en/96932;;https://twitter.com/BirgitSippelMEP;BirgitSippelMEP;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
2268;HomeJonas SJÖSTEDT;https://www.europarl.europa.eu/meps/en/2268;;;;The Left group in the European Parliament - GUE/NGL;Sweden;Vänsterpartiet (Sweden);"Sweden
						 
							 - Vänsterpartiet (Sweden)"
257085;HomeKrzysztof ŚMISZEK;https://www.europarl.europa.eu/meps/en/257085;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Poland;Nowa Lewica (Poland);"Poland
						 
							 - Nowa Lewica (Poland)"
256910;HomeAnthony SMITH;https://www.europarl.europa.eu/meps/en/256910;;;;The Left group in the European Parliament - GUE/NGL;France;La France Insoumise (France);"France
						 
							 - La France Insoumise (France)"
125325;HomeSander SMIT;https://www.europarl.europa.eu/meps/en/125325;;https://x.com/sandersmitwzn;sandersmitwzn;Group of the European People's Party (Christian Democrats);Netherlands;BoerBurgerBeweging (Netherlands);"Netherlands
						 
							 - BoerBurgerBeweging (Netherlands)"
197417;HomeTomislav SOKOL;https://www.europarl.europa.eu/meps/en/197417;;https://twitter.com/TomislavSokol;TomislavSokol;Group of the European People's Party (Christian Democrats);Croatia;Hrvatska demokratska zajednica (Croatia);"Croatia
						 
							 - Hrvatska demokratska zajednica (Croatia)"
257021;HomeDiego SOLIER;https://www.europarl.europa.eu/meps/en/257021;;;;European Conservatives and Reformists Group;Spain;Independiente (Spain);"Spain
						 
							 - Independiente (Spain)"
197784;HomeSusana SOLÍS PÉREZ;https://www.europarl.europa.eu/meps/en/197784;;https://twitter.com/susanasolisp;susanasolisp;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
256889;HomeLiesbet SOMMEN;https://www.europarl.europa.eu/meps/en/256889;;https://x.com/LiesbetSommen;LiesbetSommen;Group of the European People's Party (Christian Democrats);Belgium;Christen-Democratisch & Vlaams (Belgium);"Belgium
						 
							 - Christen-Democratisch & Vlaams (Belgium)"
124834;HomeMartin SONNEBORN;https://www.europarl.europa.eu/meps/en/124834;;https://twitter.com/MartinSonneborn;MartinSonneborn;Non-attached Members;Germany;Die PARTEI (Germany);"Germany
						 
							 - Die PARTEI (Germany)"
256871;HomeMalika SOREL;https://www.europarl.europa.eu/meps/en/256871;;;;Non-attached Members;France;Sans parti (France);"France
						 
							 - Sans parti (France)"
257068;HomeHélder SOUSA SILVA;https://www.europarl.europa.eu/meps/en/257068;;https://x.com/HlderSousaSilv1;HlderSousaSilv1;Group of the European People's Party (Christian Democrats);Portugal;Partido Social Democrata (Portugal);"Portugal
						 
							 - Partido Social Democrata (Portugal)"
111412;HomeVilly SØVNDAL;https://www.europarl.europa.eu/meps/en/111412;;;;Group of the Greens/European Free Alliance;Denmark;Socialistisk Folkeparti (Denmark);"Denmark
						 
							 - Socialistisk Folkeparti (Denmark)"
257109;HomeMarco SQUARTA;https://www.europarl.europa.eu/meps/en/257109;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
256916;HomeMārtiņš STAĶIS;https://www.europarl.europa.eu/meps/en/256916;;;;Group of the Greens/European Free Alliance;Latvia;Progresīvie (Latvia);"Latvia
						 
							 - Progresīvie (Latvia)"
197825;HomeRaffaele STANCANELLI;https://www.europarl.europa.eu/meps/en/197825;;;;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
272024;HomeAntonín STANĚK;https://www.europarl.europa.eu/meps/en/272024;;;;Patriots for Europe Group;Czechia;Přísaha (Czechia);"Czechia
						 
							 - Přísaha (Czechia)"
58766;HomeNicolae ȘTEFĂNUȚĂ;https://www.europarl.europa.eu/meps/en/58766;;https://twitter.com/nicustefanuta;nicustefanuta;Group of the Greens/European Free Alliance;Romania;Independent (Romania);"Romania
						 
							 - Independent (Romania)"
220897;HomePetra STEGER;https://www.europarl.europa.eu/meps/en/220897;;;;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
119435;HomeDavor Ivo STIER;https://www.europarl.europa.eu/meps/en/119435;;;;Group of the European People's Party (Christian Democrats);Croatia;Hrvatska demokratska zajednica (Croatia);"Croatia
						 
							 - Hrvatska demokratska zajednica (Croatia)"
257025;HomeKristoffer STORM;https://www.europarl.europa.eu/meps/en/257025;;https://x.com/kristofferstorm;kristofferstorm;European Conservatives and Reformists Group;Denmark;Danmarksdemokraterne (Denmark);"Denmark
						 
							 - Danmarksdemokraterne (Denmark)"
257255;HomeStanislav STOYANOV;https://www.europarl.europa.eu/meps/en/257255;;https://x.com/Stn_Stoyanov;Stn_Stoyanov;Europe of Sovereign Nations Group;Bulgaria;Revival (Bulgaria);"Bulgaria
						 
							 - Revival (Bulgaria)"
256926;HomeMarie-Agnes STRACK-ZIMMERMANN;https://www.europarl.europa.eu/meps/en/256926;;https://twitter.com/MAStrackZi;MAStrackZi;Renew Europe Group;Germany;Freie Demokratische Partei (Germany);"Germany
						 
							 - Freie Demokratische Partei (Germany)"
257101;HomeCecilia STRADA;https://www.europarl.europa.eu/meps/en/257101;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
256962;HomeJoachim STREIT;https://www.europarl.europa.eu/meps/en/256962;;;;Renew Europe Group;Germany;Freie Wähler (Germany);"Germany
						 
							 - Freie Wähler (Germany)"
197772;HomeTineke STRIK;https://www.europarl.europa.eu/meps/en/197772;;https://twitter.com/tineke_strik;tineke_strik;Group of the Greens/European Free Alliance;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
256990;HomeAnna STROLENBERG;https://www.europarl.europa.eu/meps/en/256990;;;;Group of the Greens/European Free Alliance;Netherlands;Volt (Netherlands);"Netherlands
						 
							 - Volt (Netherlands)"
257119;HomeŞerban Dimitrie STURDZA;https://www.europarl.europa.eu/meps/en/257119;;;;European Conservatives and Reformists Group;Romania;Partidul Acțiunea Conservatoare (Romania);"Romania
						 
							 - Partidul Acțiunea Conservatoare (Romania)"
256839;HomeAnna STÜRGKH;https://www.europarl.europa.eu/meps/en/256839;;;;Renew Europe Group;Austria;NEOS – Das Neue Österreich (Austria);"Austria
						 
							 - NEOS – Das Neue Österreich (Austria)"
257070;HomeMarcin SYPNIEWSKI;https://www.europarl.europa.eu/meps/en/257070;;;;Europe of Sovereign Nations Group;Poland;Konfederacja Wolność i Niepodległość (Poland);"Poland
						 
							 - Konfederacja Wolność i Niepodległość (Poland)"
257026;HomeMichał SZCZERBA;https://www.europarl.europa.eu/meps/en/257026;;https://x.com/michalszczerba;michalszczerba;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
256855;HomePál SZEKERES;https://www.europarl.europa.eu/meps/en/256855;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
197553;HomeBeata SZYDŁO;https://www.europarl.europa.eu/meps/en/197553;;https://twitter.com/BeataSzydlo;BeataSzydlo;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
124813;HomeDario TAMBURRANO;https://www.europarl.europa.eu/meps/en/124813;;;;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
257050;HomeAntónio TÂNGER CORRÊA;https://www.europarl.europa.eu/meps/en/257050;;;;Patriots for Europe Group;Portugal;Chega (Portugal);"Portugal
						 
							 - Chega (Portugal)"
204346;HomeDominik TARCZYŃSKI;https://www.europarl.europa.eu/meps/en/204346;;https://twitter.com/d_tarczynski;d_tarczynski;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
257160;HomeMarco TARQUINIO;https://www.europarl.europa.eu/meps/en/257160;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
256863;HomeZoltán TARR;https://www.europarl.europa.eu/meps/en/256863;;;;Group of the European People's Party (Christian Democrats);Hungary;Tisztelet és Szabadság Párt (Hungary);"Hungary
						 
							 - Tisztelet és Szabadság Párt (Hungary)"
257114;HomeClaudiu-Richard TÂRZIU;https://www.europarl.europa.eu/meps/en/257114;;;;European Conservatives and Reformists Group;Romania;Partidul Acțiunea Conservatoare (Romania);"Romania
						 
							 - Partidul Acțiunea Conservatoare (Romania)"
257071;HomeCarla TAVARES;https://www.europarl.europa.eu/meps/en/257071;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
256965;HomeKai TEGETHOFF;https://www.europarl.europa.eu/meps/en/256965;;;;Group of the Greens/European Free Alliance;Germany;Volt (Germany);"Germany
						 
							 - Volt (Germany)"
210480;HomeMarta TEMIDO;https://www.europarl.europa.eu/meps/en/210480;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Portugal;Partido Socialista (Portugal);"Portugal
						 
							 - Partido Socialista (Portugal)"
257116;HomeGeorgiana TEODORESCU;https://www.europarl.europa.eu/meps/en/257116;;;;European Conservatives and Reformists Group;Romania;Alianța pentru Unirea Românilor (Romania);"Romania
						 
							 - Alianța pentru Unirea Românilor (Romania)"
257089;HomeAlice TEODORESCU MÅWE;https://www.europarl.europa.eu/meps/en/257089;;https://x.com/alicemedce;alicemedce;Group of the European People's Party (Christian Democrats);Sweden;Kristdemokraterna (Sweden);"Sweden
						 
							 - Kristdemokraterna (Sweden)"
197655;HomeCristian TERHEŞ;https://www.europarl.europa.eu/meps/en/197655;;https://x.com/cristianterhes;cristianterhes;European Conservatives and Reformists Group;Romania;Partidului Național Conservator Român (PNCR) (Romania);"Romania
						 
							 - Partidului Național Conservator Român (PNCR) (Romania)"
256968;HomeIngeborg TER LAAK;https://www.europarl.europa.eu/meps/en/256968;;https://x.com/ingeborgterlaak;ingeborgterlaak;Group of the European People's Party (Christian Democrats);Netherlands;Christen Democratisch Appèl (Netherlands);"Netherlands
						 
							 - Christen Democratisch Appèl (Netherlands)"
204449;HomeRiho TERRAS;https://www.europarl.europa.eu/meps/en/204449;;https://twitter.com/RihoTerras;RihoTerras;Group of the European People's Party (Christian Democrats);Estonia;Isamaa (Estonia);"Estonia
						 
							 - Isamaa (Estonia)"
197831;HomeHermann TERTSCH;https://www.europarl.europa.eu/meps/en/197831;;https://twitter.com/hermanntertsch;hermanntertsch;Patriots for Europe Group;Spain;VOX (Spain);"Spain
						 
							 - VOX (Spain)"
200345;HomePierre-Romain THIONNET;https://www.europarl.europa.eu/meps/en/200345;;https://x.com/pr_thionnet?lang=de;pr_thionnet;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
257090;HomeBeatrice TIMGREN;https://www.europarl.europa.eu/meps/en/257090;;https://x.com/beatricetimgren;beatricetimgren;European Conservatives and Reformists Group;Sweden;Sverigedemokraterna (Sweden);"Sweden
						 
							 - Sverigedemokraterna (Sweden)"
197591;HomeIrene TINAGLI;https://www.europarl.europa.eu/meps/en/197591;;https://twitter.com/itinagli;itinagli;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
256885;HomeBruno TOBBACK;https://www.europarl.europa.eu/meps/en/256885;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Belgium;Vooruit (Belgium);"Belgium
						 
							 - Vooruit (Belgium)"
197402;HomeTomas TOBÉ;https://www.europarl.europa.eu/meps/en/197402;;https://twitter.com/tomastobe;tomastobe;Group of the European People's Party (Christian Democrats);Sweden;Moderaterna (Sweden);"Sweden
						 
							 - Moderaterna (Sweden)"
256888;HomeRody TOLASSY;https://www.europarl.europa.eu/meps/en/256888;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
197672;HomeEugen TOMAC;https://www.europarl.europa.eu/meps/en/197672;;;;Renew Europe Group;Romania;Partidul Mișcarea Populară (Romania);"Romania
						 
							 - Partidul Mișcarea Populară (Romania)"
256814;HomeZala TOMAŠIČ;https://www.europarl.europa.eu/meps/en/256814;;https://x.com/ZalaTomasic;ZalaTomasic;Group of the European People's Party (Christian Democrats);Slovenia;Slovenska demokratska stranka (Slovenia);"Slovenia
						 
							 - Slovenska demokratska stranka (Slovenia)"
96697;HomeWaldemar TOMASZEWSKI;https://www.europarl.europa.eu/meps/en/96697;;;;European Conservatives and Reformists Group;Lithuania;Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga (Lithuania);"Lithuania
						 
							 - Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga (Lithuania)"
125104;HomeRomana TOMC;https://www.europarl.europa.eu/meps/en/125104;;https://twitter.com/RomanaTomc;RomanaTomc;Group of the European People's Party (Christian Democrats);Slovenia;Slovenska demokratska stranka (Slovenia);"Slovenia
						 
							 - Slovenska demokratska stranka (Slovenia)"
219652;HomeMatej TONIN;https://www.europarl.europa.eu/meps/en/219652;;https://twitter.com/MatejTonin;MatejTonin;Group of the European People's Party (Christian Democrats);Slovenia;Nova Slovenija – Krščanski demokrati (Slovenia);"Slovenia
						 
							 - Nova Slovenija – Krščanski demokrati (Slovenia)"
124700;HomeJana TOOM;https://www.europarl.europa.eu/meps/en/124700;;https://twitter.com/yanatoom;yanatoom;Renew Europe Group;Estonia;Eesti Keskerakond (Estonia);"Estonia
						 
							 - Eesti Keskerakond (Estonia)"
257148;HomeRaffaele TOPO;https://www.europarl.europa.eu/meps/en/257148;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
257163;HomeFrancesco TORSELLI;https://www.europarl.europa.eu/meps/en/257163;;https://x.com/francetorse/;francetorse;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
124795;HomeFlavio TOSI;https://www.europarl.europa.eu/meps/en/124795;;https://x.com/flaviotositw;flaviotositw;Group of the European People's Party (Christian Democrats);Italy;Forza Italia (Italy);"Italy
						 
							 - Forza Italia (Italy)"
97236;HomeMarie TOUSSAINT;https://www.europarl.europa.eu/meps/en/97236;;https://twitter.com/marietouss1;marietouss1;Group of the Greens/European Free Alliance;France;Les Écologistes (France);"France
						 
							 - Les Écologistes (France)"
197580;HomeIsabella TOVAGLIERI;https://www.europarl.europa.eu/meps/en/197580;;;;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
256804;HomePekka TOVERI;https://www.europarl.europa.eu/meps/en/256804;;https://x.com/PToveri;PToveri;Group of the European People's Party (Christian Democrats);Finland;Kansallinen Kokoomus (Finland);"Finland
						 
							 - Kansallinen Kokoomus (Finland)"
257133;HomePasquale TRIDICO;https://www.europarl.europa.eu/meps/en/257133;;;;The Left group in the European Parliament - GUE/NGL;Italy;Movimento 5 Stelle (Italy);"Italy
						 
							 - Movimento 5 Stelle (Italy)"
256925;HomeLaurence TROCHU;https://www.europarl.europa.eu/meps/en/256925;;;;European Conservatives and Reformists Group;France;Identité Libertés (France);"France
						 
							 - Identité Libertés (France)"
256950;HomeDimitris TSIODRAS;https://www.europarl.europa.eu/meps/en/256950;;https://x.com/DTsiodras;DTsiodras;Group of the European People's Party (Christian Democrats);Greece;Nea Demokratia (Greece);"Greece
						 
							 - Nea Demokratia (Greece)"
198183;HomeMihai TUDOSE;https://www.europarl.europa.eu/meps/en/198183;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Romania;Partidul Social Democrat (Romania);"Romania
						 
							 - Partidul Social Democrat (Romania)"
256806;HomeSebastian TYNKKYNEN;https://www.europarl.europa.eu/meps/en/256806;;https://x.com/SebastianTyne;SebastianTyne;European Conservatives and Reformists Group;Finland;Perussuomalaiset (Finland);"Finland
						 
							 - Perussuomalaiset (Finland)"
257062;HomeStanisław TYSZKA;https://www.europarl.europa.eu/meps/en/257062;;;;Europe of Sovereign Nations Group;Poland;Konfederacja Wolność i Niepodległość (Poland);"Poland
						 
							 - Konfederacja Wolność i Niepodległość (Poland)"
197763;HomeMilan UHRÍK;https://www.europarl.europa.eu/meps/en/197763;;https://twitter.com/MilanUhrik;MilanUhrik;Europe of Sovereign Nations Group;Slovakia;Hnutie Republika (Slovakia);"Slovakia
						 
							 - Hnutie Republika (Slovakia)"
197810;HomeNils UŠAKOVS;https://www.europarl.europa.eu/meps/en/197810;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Latvia;"""Saskaņa"" sociāldemokrātiskā partija (Latvia)";"Latvia
						 
							 - ""Saskaņa"" sociāldemokrātiskā partija (Latvia)"
28617;HomeInese VAIDERE;https://www.europarl.europa.eu/meps/en/28617;;https://twitter.com/inesevaidere;inesevaidere;Group of the European People's Party (Christian Democrats);Latvia;Jaunā Vienotība (Latvia);"Latvia
						 
							 - Jaunā Vienotība (Latvia)"
257258;HomeIvaylo VALCHEV;https://www.europarl.europa.eu/meps/en/257258;;;;European Conservatives and Reformists Group;Bulgaria;There Is Such a People (Bulgaria);"Bulgaria
						 
							 - There Is Such a People (Bulgaria)"
37324;HomeAdina VĂLEAN;https://www.europarl.europa.eu/meps/en/37324;;https://x.com/AdinaValean;AdinaValean;Group of the European People's Party (Christian Democrats);Romania;Partidul Naţional Liberal (Romania);"Romania
						 
							 - Partidul Naţional Liberal (Romania)"
256875;HomeMatthieu VALET;https://www.europarl.europa.eu/meps/en/256875;;https://twitter.com/mvalet_officiel;mvalet_officiel;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
5729;HomeKathleen VAN BREMPT;https://www.europarl.europa.eu/meps/en/5729;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Belgium;Vooruit (Belgium);"Belgium
						 
							 - Vooruit (Belgium)"
257438;HomeAnouk VAN BRUG;https://www.europarl.europa.eu/meps/en/257438;;;;Renew Europe Group;Netherlands;Volkspartij voor Vrijheid en Democratie (Netherlands);"Netherlands
						 
							 - Volkspartij voor Vrijheid en Democratie (Netherlands)"
256976;HomeBrigitte VAN DEN BERG;https://www.europarl.europa.eu/meps/en/256976;;https://x.com/brigittevdberg;brigittevdberg;Renew Europe Group;Netherlands;Democraten 66 (Netherlands);"Netherlands
						 
							 - Democraten 66 (Netherlands)"
185771;HomeTom VANDENDRIESSCHE;https://www.europarl.europa.eu/meps/en/185771;;https://x.com/tomvandendriese?lang=de;tomvandendriese;Patriots for Europe Group;Belgium;Vlaams Belang (Belgium);"Belgium
						 
							 - Vlaams Belang (Belgium)"
256884;HomeKris VAN DIJCK;https://www.europarl.europa.eu/meps/en/256884;;;;European Conservatives and Reformists Group;Belgium;Nieuw-Vlaamse Alliantie (Belgium);"Belgium
						 
							 - Nieuw-Vlaamse Alliantie (Belgium)"
256978;HomeReinier VAN LANSCHOT;https://www.europarl.europa.eu/meps/en/256978;;https://x.com/rlanschot;rlanschot;Group of the Greens/European Free Alliance;Netherlands;Volt (Netherlands);"Netherlands
						 
							 - Volt (Netherlands)"
256983;HomeJessika VAN LEEUWEN;https://www.europarl.europa.eu/meps/en/256983;;https://x.com/jessikavanlee24;jessikavanlee24;Group of the European People's Party (Christian Democrats);Netherlands;BoerBurgerBeweging (Netherlands);"Netherlands
						 
							 - BoerBurgerBeweging (Netherlands)"
257125;HomeRoberto VANNACCI;https://www.europarl.europa.eu/meps/en/257125;;;;Patriots for Europe Group;Italy;Lega (Italy);"Italy
						 
							 - Lega (Italy)"
125106;HomeJohan VAN OVERTVELDT;https://www.europarl.europa.eu/meps/en/125106;;;;European Conservatives and Reformists Group;Belgium;Nieuw-Vlaamse Alliantie (Belgium);"Belgium
						 
							 - Nieuw-Vlaamse Alliantie (Belgium)"
197870;HomeKim VAN SPARRENTAK;https://www.europarl.europa.eu/meps/en/197870;;;;Group of the Greens/European Free Alliance;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
5736;HomeAlexandre VARAUT;https://www.europarl.europa.eu/meps/en/5736;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
257061;HomeAna VASCONCELOS;https://www.europarl.europa.eu/meps/en/257061;;;;Renew Europe Group;Portugal;Iniciativa Liberal (Portugal);"Portugal
						 
							 - Iniciativa Liberal (Portugal)"
